Word	Joy	Anger	Sadness	Fear	Disgust
aardvark	2.8276000022888184	1.2207000255584717	1.3380000591278076	1.2681000232696533	1.1200000047683716
abalone	1.698799967765808	1.2523000240325928	1.2446000576019287	1.2655999660491943	1.2533999681472778
abandon	1.1597000360488892	2.247999906539917	2.8164000511169434	2.261399984359741	2.0439999103546143
abandonment	1.2089999914169312	2.5838000774383545	2.9788999557495117	2.751300096511841	2.1709001064300537
abbey	2.1891000270843506	1.1927000284194946	1.204699993133545	1.243399977684021	1.180899977684021
abdomen	1.9651000499725342	1.297700047492981	1.2996000051498413	1.315999984741211	1.288100004196167
abdominal	1.5268000364303589	1.3766000270843506	1.3358999490737915	1.3116999864578247	1.5787999629974365
abduct	1.1686999797821045	2.719899892807007	3.1219000816345215	3.1686999797821045	2.3001999855041504
abduction	1.131600022315979	2.801100015640259	3.3652000427246094	2.9314000606536865	2.3770999908447266
abide	1.9315999746322632	1.2596999406814575	1.2568999528884888	1.273300051689148	1.2584999799728394
abiding	1.8245999813079834	1.2854000329971313	1.2187000513076782	1.281999945640564	1.252500057220459
ability	3.440000057220459	1.280400037765503	1.2848999500274658	1.3518999814987183	1.212499976158142
abject	1.444599986076355	1.8382999897003174	1.8284000158309937	1.8342000246047974	1.9076999425888062
ablaze	1.8509000539779663	1.8360999822616577	1.4955999851226807	2.6712000370025635	1.4838999509811401
able	3.3457999229431152	1.2055000066757202	1.25409996509552	1.249899983406067	1.1753000020980835
abnormal	1.2865999937057495	2.268399953842163	1.9292000532150269	1.878100037574768	2.697700023651123
abnormality	1.1632000207901	2.5715999603271484	2.520400047302246	2.5947999954223633	2.415600061416626
abode	1.6894999742507935	1.2640999555587769	1.2542999982833862	1.2721999883651733	1.2657999992370605
abolish	1.3601000308990479	2.0380001068115234	1.8277000188827515	1.7868000268936157	2.273400068283081
abominable	1.3581000566482544	2.5557000637054443	2.0897998809814453	2.774600028991699	2.1953999996185303
abomination	1.1692999601364136	2.86929988861084	2.798099994659424	2.8963000774383545	2.3603999614715576
abort	1.2359999418258667	2.6454999446868896	2.6131999492645264	2.907399892807007	2.1870999336242676
abortion	1.1813000440597534	2.777100086212158	2.4195001125335693	2.346100091934204	2.797499895095825
abracadabra	1.8860000371932983	1.7391999959945679	1.670300006866455	2.0404000282287598	1.6125999689102173
abrasive	1.4420000314712524	2.654099941253662	2.0915000438690186	3.0262999534606934	2.036799907684326
abreast	1.5923000574111938	1.8004000186920166	1.520900011062622	1.7834999561309814	1.7487000226974487
abrupt	1.1902999877929688	2.7197999954223633	2.4581000804901123	2.796999931335449	2.295300006866455
abscess	1.1585999727249146	2.2258999347686768	2.4128000736236572	2.10479998588562	2.8757998943328857
absence	1.3538999557495117	2.1500000953674316	2.033900022506714	2.0241000652313232	2.1577000617980957
absent	1.5027999877929688	1.6775000095367432	1.8030999898910522	1.6960999965667725	1.61489999294281
absinthe	1.3274999856948853	1.9453999996185303	2.4860999584198	2.0028998851776123	1.7623000144958496
absolute	1.8062000274658203	1.2762999534606934	1.2595000267028809	1.2819000482559204	1.273300051689148
absolution	3.4202001094818115	1.2039999961853027	1.2632999420166016	1.2513999938964844	1.1726000308990479
absolve	1.5760999917984009	1.4263999462127686	1.4462000131607056	1.3859000205993652	1.4390000104904175
absorb	2.1463000774383545	1.3947999477386475	1.330899953842163	1.4326000213623047	1.323699951171875
abstain	1.495300054550171	1.2786999940872192	1.1196999549865723	1.1898000240325928	1.6683000326156616
abstinence	1.3530000448226929	1.4529000520706177	0.8623999953269958	1.0194000005722046	3.255000114440918
abstract	1.7303999662399292	1.3614000082015991	1.305999994277954	1.3626999855041504	1.3174999952316284
absurd	1.5490000247955322	1.5263999700546265	1.4110000133514404	1.4732999801635742	1.6433000564575195
absurdity	1.451200008392334	2.031599998474121	1.4743000268936157	1.5779000520706177	2.2179999351501465
abundance	3.3069000244140625	1.3028000593185425	1.3357000350952148	1.36899995803833	1.246000051498413
abundant	3.908400058746338	1.1957000494003296	1.2857999801635742	1.267899990081787	1.157099962234497
abuse	1.061400055885315	3.315999984741211	3.70740008354187	3.4012999534606934	2.858299970626831
abusive	1.1521999835968018	2.638200044631958	3.1092000007629395	2.8738999366760254	2.6187000274658203
abysmal	1.2770999670028687	2.11299991607666	2.537400007247925	2.108799934387207	1.8241000175476074
abyss	1.3727999925613403	2.26419997215271	2.060800075531006	2.4800000190734863	2.2083001136779785
academic	3.238800048828125	1.2032999992370605	1.246500015258789	1.2467000484466553	1.1753000020980835
academy	1.7797000408172607	1.3240000009536743	1.2933000326156616	1.3315999507904053	1.3004000186920166
accelerant	1.5684000253677368	1.8014999628067017	1.1892000436782837	1.3992999792099	1.992900013923645
accelerate	2.62280011177063	1.5485999584197998	1.4301999807357788	1.8243999481201172	1.4270000457763672
accelerated	2.8907999992370605	1.4079999923706055	1.3265999555587769	1.4766000509262085	1.2967000007629395
acceleration	2.473599910736084	1.6513999700546265	1.4427000284194946	2.101599931716919	1.4466999769210815
accelerator	2.3334999084472656	1.5104000568389893	1.3014999628067017	1.577299952507019	1.3712999820709229
accent	3.138200044631958	1.3517999649047852	1.375	1.4221999645233154	1.2864999771118164
accept	2.7708001136779785	1.1837999820709229	1.2092000246047974	1.2347999811172485	1.163599967956543
acceptable	3.113600015640259	1.2239999771118164	1.2487000226974487	1.2562999725341797	1.1958999633789062
acceptance	3.3996999263763428	1.2518999576568604	1.2724000215530396	1.294800043106079	1.2008999586105347
access	3.124300003051758	1.4492000341415405	1.3115999698638916	1.5674999952316284	1.2900999784469604
accessible	3.026900053024292	1.198699951171875	1.2280999422073364	1.2412999868392944	1.1763999462127686
accessory	1.8422000408172607	1.3890000581741333	1.3047000169754028	1.3905999660491943	1.3178999423980713
accident	1.1894999742507935	2.6579999923706055	2.9934000968933105	2.6868999004364014	2.2888998985290527
accidental	1.3631000518798828	1.9744999408721924	2.3868000507354736	2.1026999950408936	1.6619000434875488
acclaim	2.9458000659942627	1.2827999591827393	1.3071000576019287	1.2997000217437744	1.2503000497817993
accommodate	2.6041998863220215	1.1952999830245972	1.2059999704360962	1.2354999780654907	1.1792000532150269
accommodation	3.3380000591278076	1.2862000465393066	1.3128000497817993	1.3551000356674194	1.2288000583648682
accompany	1.9371999502182007	1.323699951171875	1.285599946975708	1.329200029373169	1.291100025177002
accomplice	1.5872999429702759	1.7293000221252441	1.4819999933242798	1.6705000400543213	1.7122000455856323
accomplish	3.6456000804901123	1.3149000406265259	1.2798999547958374	1.4023000001907349	1.2148000001907349
accomplishment	4.163899898529053	1.211899995803833	1.295699954032898	1.2970999479293823	1.1619999408721924
accord	2.9927000999450684	1.1877000331878662	1.229200005531311	1.2395000457763672	1.1629999876022339
